corp_code,corp_name,corp_name_eng,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00301422,우수AMS(주),"WOOSU AMS CO., LTD.",066590,"김선우, 안중기(각자대표)",K,1943110003995,6088121958,경남 창원시 신촌동 192-4번지,woosu.co.kr,,(055)2745011,(055)274-5016,303,19950613,12
00319272,(주)성우,"SUNGWOO CO., LTD",458650,"박종헌, 박채원(각자 대표)",K,1760110007078,5138106381,경상북도 구미시 3공단2로 107,www.e-sungwoo.co.kr,,054-473-3111,054-472-0935,282,19920901,12
01141599,(주)차백신연구소,CHA Vaccine Research Institute,261780,한성일,K,1101111992670,2098125738,"경기도 성남시 중원구 둔촌대로 560,  406,407호(상대원동, 벽산테크노피아)",www.chavaccine.com,chavaccine.irpage.co.kr/,031-881-7327,031-737-8210,70113,20000609,12
01336762,(주)스피어코퍼레이션,Sphere Corp.,347700,최광수,K,1101114969189,1208788602,서울특별시 강남구 삼성로95길 27 3층,spherecorp.kr/,,1661-2858,02-2038-2858,58222,20120926,12
01671197,에스케이증권제8호기업인수목적 주식회사,SK Securities No.8 Special Purpose Acquisition Company,435870,김석,E,1101118327721,2728802391,서울특별시 영등포구 국제금융로8길 31,,,02-3773-8591,,66199,20220610,12
00106881,(주)인디에프,In the F,014990,김한수,Y,1101110279996,1208117274,서울특별시 강남구  테헤란로104길 21,www.inthef.co.kr,,02-3456-9000,02-568-8835,14112,19800908,12
01731453,디비금융제11호기업인수목적 주식회사,"DB Finance No.11 Special Purpose Acquisition Co., Ltd.",456440,김동식,E,1101118599833,5508802632,서울특별시 영등포구 국제금융로8길 32,,,02-369-3957,02-761-2305,64999,20230404,12
01157846,(주)바이오포트코리아,BIO PORT KOREA,188040,김성구,K,1801110500991,6068189006,부산광역시 기장군 장안읍 반룡산단1로 36,www.biopk.co.kr,,051-722-5896,051-722-5886,108,20041111,12
01380578,(주)도우인시스,"DOWOOINSYS Co., LTD.",484120,옥경석,K,1501110134952,3018606430,충청북도 청주시 흥덕구 옥산면 옥산산단로 42,www.dowooinsys.com/,,043-214-1614,043-215-1615,26211,20100325,12
01182240,(주)배럴,"BARREL Co., Ltd.",267790,박영준,K,1101114256924,1058739951,서울특별시 용산구 새창로44길 10 2층,www.getbarrel.com,,02-335-3176,02-517-3176,1419,20100107,12
00162461,한화솔루션(주),HANWHA SOLUTIONS CORPORATION,009830,"박승덕, 남정운, 김동관",Y,1101110360935,2028116577,서울특별시 중구 청계천로 86 한화빌딩,hcc.hanwha.co.kr,,02-729-2700,02-729-2731,20111,19740427,12
01405585,(주)윙스풋,WING'S FOOT INC.,335870,"임신영, 김동린(각자대표)",K,1101117222352,7388801494,서울특별시 중구 명동길 65 보림빌딩 11층,www.wingsfoot.co.kr,,02-539-6130,02-3789-6138,474,20190902,12
00442905,(주)대성파인텍,"Daesung Fine Tech. Co., Ltd",104040,"김병준, 김종석 (각자대표)",K,1901110037223,6088136825,경상남도 창원시 성산구 남면로 627 (외동),www.dsfinetec.com,,055-289-4883,055-289-4890,303,20000104,12
00110060,(주)대백저축은행,DEBEC SAVINGS BANK.,026970,권호원,E,1701110004044,5018100711,"대구광역시 수성구 달구벌대로 2382-1 (범어동, 대백저축은행)",www.debecbank.co.kr,,053-742-3301,053-742-2072,64132,19701222,12
00204323,키스트론(주),"KISTRON Co., Ltd.",475430,정민호,K,1746110015485,5068113147,경기도 안산시 단원구 산단로68번길 37,www.kistron.com/,,031-491-6501,031-491-3681,28302,19921127,12
00147152,(주)유니크,UNICK CORPORATION,011320,안정구,K,1801110024496,6038103047,경상남도 김해시  진영읍 서부로179번길 90 (주)유니크,www.unick.co.kr,,055-345-2000,055-345-2011,303,19760421,12
00219848,(주)서희건설,"SEOHEE CONSTRUCTION CO., LTD.",035890,"김팔수, 김원철(각자 대표이사)",K,1101110335912,2208119330,경기도 하남시 미사강변중앙로 210 (망월동 1083-2) 메디피아타워 3층 304호,www.seohee.co.kr,,02-3416-6635,02  -3416-6641,4112,19821022,12
01649204,(주)달바글로벌,"d'Alba Global Co., Ltd.",483650,반성연,Y,1101115995993,8408800333,"서울특별시 마포구 마포대로 78 (도화동, 자람빌딩), 12층",dalbaglobal.com,,070-7715-4203,,20423,20160309,12
00137289,(주)이엘씨,"ELC Co., Ltd.",041520,김성익,K,1301110004620,1248132073,충청남도 아산시 음봉면 스마트산단1로 20 -,www.elckor.com,,041-529-3800,041)568-5880,272,19840423,12
01065013,(주)우정바이오,"WOOJUNG BIO, Inc.",215380,천희정,K,1101115649938,8108600018,"경기도 화성시 동탄기흥로 593-8 (영천동, 우정바이오 신약클러스터I)",www.woojungbio.kr,,031-888-9341,031-888-9368,701,20150225,12
01140837,주식회사 이지트로닉스,"EGTRONICS Co., Ltd.",377330,강영석,K,1345110132792,1428117139,경기도 화성시 금곡로163번길 63-100,www.egtronics.co.kr,,02-881-9800,031-881-9801,2811,20081124,12
01516890,이에이트 주식회사,"E8IGHT Co., Ltd",418620,김진현,K,1101114861971,2158768656,"서울특별시 송파구 올림픽로 300 25층(신천동, 롯데월드타워)",e8ight.co.kr/,,02-6410-2800,02-6410-2811,582,20120507,12
01689336,비엔케이제1호기업인수목적(주),BNK 1 SPECIAL PURPOSE ACQUISITION COMPANY,445360,조국형,E,1101118424600,1688102924,서울특별시 영등포구 국제금융로2길 24 BNK금융타워 6층,bnkspac1.com,,02-2115-5121,,66199,20220916,12
01708163,(주)엔알비,"NRB, inc",475230,강건우,K,1101117269370,4338701796,전북특별자치도 군산시 군산산단로 96,www.and-rb.com/kor,,070-8801-2019,063-462-2011,259,20191024,12
00200275,(주)와이티엔,YTN,040300,-,K,1101110971873,1028132883,서울특별시 마포구 상암산로 76와이티엔뉴스퀘어,www.ytn.co.kr,,(02) 398-8000,02-398-8069,591,19930914,12
00381756,티씨머티리얼즈(주),"TC Materials Co., Ltd.",125020,박혜린,K,1812110031589,6108121529,울산광역시 울주군 온산읍 산남길 64,https://tcmaterials.co.kr,,052-239-7002,052-711-1221,283,19950401,12
01688568,(주)프로티나,"PROTEINA CO.,LTD.",468530,윤태영,K,1601110405070,5968800192,"서울특별시 구로구 디지털로33길 11 구로동, 에이스테크노타워8차 13층 1301호",/www.proteina.co.kr,https://www.proteina.co.kr/,02-6959-9309,0269599493,701,20150805,12
01454341,(주)플래티어,"Plateer Co., Ltd.",367000,이상훈,K,1101113175969,1148642166,"서울특별시 송파구 법원로9길 26, 디동 제6층(문정동, 에이치비지니스파크)",www.plateer.com/,,025544668,025544583,58222,20050224,12
00618410,(주)케이에스인더스트리,"KS Industry Co., Ltd.",101000,김광일,K,1955110072268,6158138175,경상남도 함안군 군북면 석교천길 223 -,https://ks-industry.co.kr/,,055-992-9831,055-992-9966,292,20040603,12
01669794,주식회사 아이엘커누스,"IL CONUS CO., LTD.",403810,지정석,N,1101114515908,1328195405,제주특별자치도 제주시 신대로 145,www.conus.kr/,,1522-3056,0316245097,262,20110117,12
01344363,(주)다원넥스뷰,"DAWON NEXVIEW CO.,LTD.",323350,남기중,K,1101114224020,1198623150,경기도 안산시 단원구 시화호수로 485,www.nexview.co.kr,,031-8085-7881,031-319-9327,292,20091120,12
01138364,더핑크퐁컴퍼니(주),"The Pinkfong Company, Inc.",403850,김민석,K,1101114357110,2148859980,서울특별시 서초구 명달로 94,www.pinkfongcompany.com,,02-6952-3218,02-3470-6993,591,20100526,12
00428729,(주)대호에이엘,"DAEHO AL Co.,Ltd.",069460,김영대,Y,1701110233338,5148146009,대구광역시 달성군  논공읍 논공중앙로 211,www.daeho-al.com,,053-610-5400,053-610-5428,24222,20021001,12
00133858,세방전지(주),"SEBANG GLOBAL BATTERY CO.,LTD",004490,대표이사 박정희,Y,1101110202765,2208100490,서울특별시 강남구 선릉로 433,www.gbattery.com,,02-3451-6201,0234516301,28202,19520910,12
00945208,주식회사 더 미동,"THE MIDONG Co,. Ltd",161570,후샹샹(HU XIANGXIANG),E,1101114122604,2148844319,"서울특별시 서초구 남부순환로 2652 (양재동, 대명빌딩) 6층",www.the-midong.com,,070-7425-0614,02-572-0614,26519,20090624,12
01185566,(주)휴엠앤씨,"HuM&C Co., Ltd.",263920,이충모,K,1201110290289,1378146699,인천광역시 서구 원적로7번길 29 (주)에스엔피월드,humnc.com,,070-4066-0035,032-584-0787,33999,20020625,12
01587056,엔젯 주식회사,"ENJET Co.,LTD",419080,변도영,K,1101114175728,2068636037,경기도 수원시 권선구 산업로92번길 45 &nbsp,enjet.co.kr,,070-4892-8100,,29272,20090909,12
01902990,케이비제32호기업인수목적(주),KB No.32 Special Purpose Acquisition Company,0037T0,김세준,K,1101110921082,7238703251,서울특별시 영등포구 여의나루로 50,,,0261141826,,66199,20250317,12
00340917,(주)동원F&B,"DONGWON F & B CO.,LTD",049770,김성용,E,1101112101816,2148668729,서울특별시 서초구  마방로 68 (양재동) 동원산업빌딩,www.dongwonfnb.com,,02-589-3000-1,02-589-3400,108,20001101,12
00653194,(주)앱토크롬,APTOCROM Inc.,109960,김정출,K,1101111511834,1148182858,경기도 성남시 중원구 둔촌대로 545 한라시그마밸리 B1(지하1층),www.aprogen-hng.com,,031-8022-0513,02-561-4012,467,19980212,12
00815767,(주)위메이드플레이,"Wemade Play Co., Ltd.",123420,우상준,K,1101114291540,1078732726,"경기도 성남시 분당구 대왕판교로644번길 49 9층, 10층(삼평동, 위믹스타워)",corp.wemadeplay.com,,031-1833-9782,031-706-7466,5821,20100225,12
00888347,휴젤(주),"Hugel, Inc.",145020,Doohyun Chang,K,1101112380890,2118704515,강원특별자치도 춘천시 동내면 거두단지1길 23 -,www.hugel.co.kr,,02-6966-1600,02-6966-1691,211,20011122,12
00158307,롯데하이마트(주),"LOTTE Himart Co.,Ltd",071840,남창희,Y,1101110532633,1048116860,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,company.himart.co.kr,,02-1588-0070,050-2222-2745,47320,19870701,12
00113207,대한전선(주),"Taihan Cable & Solution Co., Ltd.",001440,송종민,Y,1101110035835,1198110062,경기도 안양시 동안구 관양동 1746-2 대한스마트타워,www.taihan.com,,02-316-9114,02-316-9216,28302,19550221,12
00351454,(주)더 테크놀로지,"The Technology Co., Ltd.",043090,전영모,K,1101110527767,1398109157,서울특별시 강남구 봉은사로 304 역삼동 금강빌딩 11층,www.the-tech.kr,,02-569-7610,02-569-7612,467,19870416,12
00198697,일진디스플레이(주),"ILJIN DISPLAY CO.,LTD.",020760,최호연,Y,1545110006076,3038110352,충청북도 음성군  대소면 대금로 157,www.iljindisplay.co.kr,,031-680-0212,02-3661-6796,261,19940401,12
00896753,(주)에코글로우,"EcoGlow Co., Ltd.",159910,송호길,K,1311110165843,1298198293,경기도 파주시 문산읍 돈유2로 14-1 씨동,www.skinnskin.co.kr,,070-5073-4910,031-953-9834,204,20060619,12
01037214,(주)킵스바이오파마,Keeps Biopharma Inc.,256940,김하용,K,1101112063743,2098126571,경기도 화성시 동탄면 동탄산단10길 52 &nbsp,www.kpscorp.co.kr,,031-8041-5411,031-376-3400,212,20000904,12
01201970,주식회사 셀레스트라,Celestra Inc.,352770,백서현,K,1358110198797,1358616587,"경기도 수원시 영통구 대학4로 17 제 4층 416호(이의동, 에이스광교타워 1차)",www.clinomics.com,http://www.clinomics.com/,070-8286-6966,031-8066-7274,213,20110621,12
01480708,주식회사 에이치이엠파마,HEM Pharma Inc.,376270,지요셉,K,1717110129857,7938600692,경기도 수원시 영통구 창룡대로256번길 50 711호,www.hempharma.bio,,1899-4258,031-5186-6074,70111,20161230,12
00132637,동원시스템즈(주),Dongwon Systems Corporation,014820,"조점근,정용욱",Y,1341110011712,1238115163,충청남도 아산시 둔포면 아산밸리동로 100 -,dongwonsystems.com/,,02-589-4700,02-589-4760,222,19800510,12
01316236,효성화학(주),Hyosung Chemical Corporation,298000,이천석,Y,1101116770188,1758801164,서울특별시 서초구 반포대로 235,www.hyosungchemical.com,,02-2146-5500,,201,20180604,12
00580667,에스엔케이폴리텍(주),"S&KPOLYTECCO.,LTD.",091340,이민형,K,1355110101465,1348147990,경기도 화성시 마도면 청원산단1길 69 -,www.snkpolytec.com,,031-432-8061,031-434-8420,2629,19991108,12
00995993,디엑스앤브이엑스(주),"Dx & Vx Co., Ltd.",180400,"권규찬, 유건상 각자대표이사",K,1101112262890,1018171321,"서울특별시 금천구 디지털로 173, 1003",www.dxvx.com,,02-890-8700,02-890-8702,729,20010616,12
01440153,(주)넥사다이내믹스,"Nexa Dynamics Co., Ltd.",351320,"전해인,이정주 각자대표이사",K,1101117417458,5328601719,경기도 시흥시 엠티브이26로58번길 25 (정왕동),해당없음,,02-6915-5797,02-6915-5804,29272,20200306,12
01416642,주식회사 다보링크,DAVOLINK Inc.,340360,임상현,K,1101117263174,8238801453,경기도 안양시 동안구 벌말로 112 주식회사 다보링크,www.davolink.co.kr,,031-387-3240,,264,20191017,12
00677334,(주)아하,"AHA Co.,Ltd",102950,엄창옥,N,1101111708085,1128152488,경기도 김포시 양촌읍 황금로109번길 67 &nbsp,www.i-aha.com,,031-8048-7100,031-997-0911,262,19990603,12
01099667,(주)에스디생명공학,"SD BIOTECHNOLOGIES CO., LTD.",217480,백인영,K,1101113971466,2118818506,서울특별시 강서구 마곡중앙8로1길 66 -,sdbiotech.co.kr,,02-583-1846,025871846,20423,20080919,12
01226410,(주)씨앤씨인터내셔널,"C&C International Co.,Ltd.",352480,배수아,K,1358110238402,1358638179,경기도 화성시 삼성1로5길 39,www.cnccosmetic.com,www.cnccosmetic.com/ir/,031-8006-1600,031-8003-1229,20423,20131025,12
00146454,일양약품(주),"ILYANG PHARMACEUTICAL CO.,LTD",007570,정유석,Y,1101110124802,2098100872,경기도 용인시 기흥구  하갈로 110,www.ilyang.co.kr,,02-570-3700,02-570-3700,212,19460701,12
01549472,대진첨단소재(주),DAEJIN ADVANCED MATERIALS Inc.,393970,김기범,K,1358110358846,2068801153,서울특별시 송파구 올림픽로 342,daejin2019.com,,02-412-7001,02-412-7002,22213,20190116,12
01265251,주식회사 압타머사이언스,Aptamer Sciences Inc,291650,정집훈,K,1717110093010,5068175181,"경기도 성남시 분당구 판교로228번길 15 3동 301호(삼평동, 판교세븐벤처밸리1)",www.aptsci.com,,031-786-0317,031-786-0319,701,20110401,12
00360142,(주)아이마켓코리아,iMarketKorea Inc.,122900,김학재,Y,1101112125262,1048158502,서울특별시 강남구 삼성로 511 아이콘 삼성,www.imarketkorea.com,,02-3708-5678,02-3708-5797,46800,20001208,12
01670675,유안타제10호기업인수목적 주식회사,Yuanta 10 SPECIAL PURPOSE ACQUISITION COMPANY,435380,고민호,E,1101118325329,3668602881,"서울특별시 영등포구 국제금융로 39 여의도동, 앵커원",,,02-3770-2000,,661,20220608,12
01341630,(주)이노룰스,"INNORULES CO.,LTD",296640,"심현섭, 장인수(공동대표이사)",K,1101113598616,2158693537,서울특별시 송파구 법원로6길 7 유탑테크밸리 12층,innorules.com,https://innorules.irpage.co.kr/,02-416-2501,02-416-2503,58222,20070111,12
00605124,(주)알파칩스,"Alphachips, Inc.",117670,윤석원,K,1345110066131,1358158772,"경기도 성남시 분당구 판교역로 225-12 2층, 3층, 4층 (삼평동 671, 제테마)",www.alpha-holdings.co.kr,,02-6009-5700,031-209-1819,2611,20021101,12
00130772,(주)SBS,SEOUL BROADCASTING SYSTEM,034120,방문신,Y,1101110731483,1168139357,서울특별시 양천구  목동서로 161,www.sbs.co.kr,,02-2061-0006,02-2113-4749,60210,19901114,12
01573284,코닉오토메이션(주),Kornic Automation Co.Ltd.,391710,김혁,K,1101117914785,3998702253,경기도 화성시 동탄산단9길 23-12 경기도 화성시 동탄산단9길 23-12 8층(방교동),,,031-831-4400,,292,20210609,12
00392691,(주)포니링크,"PonyLink Co., Ltd.",064800,황정일,K,1101111931230,1198137606,"서울특별시 영등포구 영등포로 272 (영등포동3가, 젬백스링크타워) -",www.gemvaxlink.com,,02-2102-7300,02-2102-7345,474,20000406,12
01026157,(주)쏘카,"SOCAR, Inc.",403550,박재욱,Y,2201110087049,6168190529,제주특별자치도 제주시 공항서로 141 (도두이동),www.socarcorp.kr,https://www.socarcorp.kr/ir/events,07047053315,02-6969-9333,76110,20111031,12
00543204,(주)엔에스이엔엠,"NS ENM Co.,Ltd.",078860,한성구 (각자 대표이사) 고병철 (각자 대표이사),K,1101111952567,2118696978,서울특별시 강남구 강남대로122길 22 2층,www.iok.co.kr,,02-6743-5600,02-565-5401,591,20000426,12
01700374,하나27호기업인수목적 주식회사,Hana 27 Special Purpose Acquisition Company,448370,김철우,E,1101118457304,7858802295,서울특별시 영등포구 의사당대로 82,,,02-3771-3058,02-3771-3619,66199,20221024,12
01786958,주식회사 큐리오시스,Curiosis Inc.,494120,윤호영,K,1101115622801,2648148780,"서울특별시 강남구 테헤란로38길 10, 4층",www.curiosis.com,,02-508-5236,02-508-5246,273,20150122,12
00609315,(주)멜파스,Melfas Inc.,096640,오상운,E,1101111870347,1198135461,"경기도 용인시 기흥구 기흥로 58 비동 1202호 (구갈동, 기흥아이씨티밸리에스케이브이원)",www.melfas.com,http://www.melfas.com/new/html/0501.asp,031-707-2280,031-707-2290,2629,20000202,12
01032404,콜마비앤에이치(주),"KolmarBNH Co., Ltd",200130,"이승화, 윤상현, 윤여원(3인 각자 대표이사)",K,1101115399517,1048654817,세종특별자치시 전의면 산단길 22-15 콜마비앤에이치(주),www.kolmarbnh.co.kr,www.kolmarbnh.co.kr,02-2286-3223,044-860-4260,211,20140422,12
00309831,(주)알에프텍,"RFTECH CO., LTD",061040,이진형,K,1350110045639,1358119560,경기도 용인시 처인구  원삼면 죽양대로1763번길 60 알에프텍,www.rftech.co.kr,,070-4264-7609,031-322-2366,2642,19950222,12
00681249,(주)씨유메디칼시스템,CU MEDICAL SYSTEMS Inc.,115480,김형수,K,1412110022619,2248124096,강원도 원주시  문막읍 동화공단로 130-1,www.cu911.com,www.cu911.com,033-747-7657,031-421-9911,27112,20011213,12
